shipment_id,origin,destination,transport_mode,shipment_date,planned_delivery_days,actual_delivery_days,month,season,weather_risk_score,customs_complexity_score,port_congestion_level,supplier_reliability_score,delay_days,delay_category,trade_value_usd,commodity_type,is_peak_season,high_customs_risk,high_congestion,unreliable_supplier,route_length_category,composite_risk_score
SH1733,Paris,Lyon,Rail,2024-09-03,1,1,9,Fall,0.234,1.12,0.08,0.939,0,On-Time,4700.211876797566,Chemicals,0,0,0,0,Short,0.41805000000000003
SH1734,Paris,Lyon,Rail,2024-10-18,1,1,10,Fall,0.314,2.75,0.63,0.955,0,On-Time,84609.03430857987,Machinery,0,0,0,0,Short,1.0565499999999999
SH1735,Rotterdam,New York,Maritime,2024-04-21,12,12,4,Spring,0.141,3.79,0.61,0.817,0,On-Time,11137.50233496084,Textiles,0,0,0,0,Medium,1.36345
SH1736,Mumbai,Felixstowe,Maritime,2024-05-21,18,18,5,Spring,0.059,2.51,0.13,0.905,0,On-Time,53062.58715176807,Electronics,0,0,0,0,Long,0.8210499999999998
SH1737,Hamburg,Charleston,Maritime,2024-01-19,13,17,1,Winter,0.102,4.58,0.02,0.752,4,Major Delay,176896.51159684936,Machinery,1,1,0,0,Medium,1.4613999999999998
SH1738,Rotterdam,New York,Maritime,2024-05-14,12,12,5,Spring,0.21,2.16,0.99,0.824,0,On-Time,17404.707547444454,Electronics,0,0,0,0,Medium,0.9815
SH1739,Rotterdam,New York,Maritime,2024-07-12,12,12,7,Summer,0.61,2.65,0.43,0.767,0,On-Time,6532.128135880308,Chemicals,1,0,0,0,Medium,1.0827499999999999
SH1740,Kolkata,Delhi,Rail,2024-04-16,3,5,4,Spring,0.179,4.28,1.99,0.833,2,Minor Delay,39898.667513195556,Chemicals,0,1,0,0,Short,1.85905
SH1741,Hamburg,Charleston,Maritime,2024-01-20,13,13,1,Winter,0.428,1.38,1.14,0.704,0,On-Time,34134.26390877216,Machinery,1,0,0,0,Medium,0.8586
SH1742,Shenzhen,Long Beach,Maritime,2024-02-16,16,20,2,Winter,0.233,5.75,1.03,0.743,4,Major Delay,1237584.9299912415,Machinery,1,1,0,0,Medium,2.0933499999999996
SH1743,Rotterdam,New York,Maritime,2024-01-24,12,14,1,Winter,0.709,1.94,0.1,0.881,2,Minor Delay,3943.719932044969,Food,1,0,0,0,Medium,0.7785500000000001
SH1744,Paris,Lyon,Rail,2024-08-17,1,1,8,Summer,0.116,0.98,1.19,0.847,0,On-Time,184195.19419223448,Food,1,0,0,0,Short,0.65295
SH1745,Mumbai,Felixstowe,Maritime,2024-10-05,18,21,10,Fall,0.334,3.13,2.25,0.928,3,Minor Delay,120333.16324056896,Textiles,0,0,1,0,Long,1.5863
SH1746,Shenzhen,Long Beach,Maritime,2024-08-29,16,16,8,Summer,0.444,2.31,0.84,0.87,0,On-Time,6211.158204313689,Food,1,0,0,0,Medium,1.0243
SH1747,Delhi,Mumbai,Rail,2024-05-10,2,12,5,Spring,0.301,6.52,1.93,0.944,10,Major Delay,2768.890732261016,Machinery,0,1,0,0,Short,2.5126999999999997
SH1748,Kolkata,Delhi,Rail,2024-05-09,3,9,5,Spring,0.438,4.22,0.35,0.71,6,Major Delay,30488.4950909008,Chemicals,0,1,0,0,Short,1.5135999999999996
SH1749,Shenzhen,Long Beach,Maritime,2024-01-12,16,16,1,Winter,0.219,3.29,0.46,0.955,0,On-Time,13324.604281770788,Textiles,1,0,0,0,Medium,1.15705
SH1750,Shenzhen,Long Beach,Maritime,2024-03-03,16,24,3,Spring,0.476,6.62,0.31,0.986,8,Major Delay,15156.321678714305,Food,0,1,0,0,Medium,2.1622
SH1751,Hamburg,Charleston,Maritime,2024-01-21,13,13,1,Winter,0.232,3.48,1.55,0.98,0,On-Time,16410.762601597773,Electronics,1,0,0,0,Medium,1.4828999999999999
SH1752,Mumbai,Felixstowe,Maritime,2024-09-14,18,18,9,Fall,0.105,2.81,0.04,0.925,0,On-Time,4197.620730626824,Food,0,0,0,0,Long,0.8927499999999999
SH1753,Shenzhen,Long Beach,Maritime,2024-02-25,16,16,2,Winter,0.385,3.38,0.94,0.956,0,On-Time,15872.14851846188,Food,1,0,0,0,Medium,1.3370000000000002
SH1754,Paris,Lyon,Rail,2024-07-16,1,1,7,Summer,0.32,2.78,0.48,0.883,0,On-Time,25252.52788627391,Electronics,1,0,0,0,Short,1.0472499999999998
SH1755,Hamburg,Charleston,Maritime,2024-05-23,13,13,5,Spring,0.045,1.84,0.82,0.834,0,On-Time,16545.736165495462,Food,0,0,0,0,Medium,0.8075
SH1756,Shenzhen,Long Beach,Maritime,2024-06-12,16,20,6,Summer,0.638,4.91,1.82,0.974,4,Major Delay,73440.02732959433,Chemicals,1,1,0,0,Medium,2.0621
SH1757,Delhi,Mumbai,Rail,2024-03-14,2,2,3,Spring,0.133,0.81,0.05,0.975,0,On-Time,2875.7657639170134,Chemicals,0,0,0,0,Short,0.28835
SH1758,Chennai,Bangalore,Rail,2024-09-25,1,1,9,Fall,0.326,1.79,0.89,0.816,0,On-Time,9018.912180987732,Food,0,0,0,0,Short,0.8707000000000001
SH1759,Hamburg,Charleston,Maritime,2024-08-31,13,25,8,Summer,0.056,11.8,1.96,0.893,12,Major Delay,27696.37990501896,Machinery,1,1,0,0,Medium,4.06795
SH1760,Chennai,Bangalore,Rail,2024-02-10,1,1,2,Winter,0.074,3.41,1.39,0.833,0,On-Time,511541.0036192069,Chemicals,1,0,0,0,Short,1.4270499999999997
SH1761,Mumbai,Felixstowe,Maritime,2024-08-09,18,24,8,Summer,0.158,4.85,0.37,0.678,6,Major Delay,4292.349382303547,Textiles,1,1,0,1,Long,1.6596
SH1762,Shanghai,Los Angeles,Maritime,2024-02-19,14,14,2,Winter,0.233,0.89,0.1,0.838,0,On-Time,7596.421499033635,Textiles,1,0,0,0,Medium,0.3791
SH1763,Delhi,Mumbai,Rail,2024-07-26,2,5,7,Summer,0.189,4.53,1.7,0.615,3,Minor Delay,44519.40908585022,Machinery,1,1,0,1,Short,1.91805
SH1764,Kolkata,Delhi,Rail,2024-08-20,3,3,8,Summer,0.208,3.98,1.66,0.932,0,On-Time,633014.9650570669,Textiles,1,0,0,0,Short,1.6676
SH1765,Delhi,Mumbai,Rail,2024-06-18,2,5,6,Summer,0.18,8.49,0.22,0.666,3,Minor Delay,36775.81229380087,Food,1,1,0,1,Short,2.7215000000000003
SH1766,Hamburg,Charleston,Maritime,2024-08-24,13,13,8,Summer,0.546,1.07,0.72,0.851,0,On-Time,14734.850573548767,Textiles,1,0,0,0,Medium,0.6474500000000001
SH1767,Paris,Lyon,Rail,2024-09-02,1,1,9,Fall,0.542,3.27,1.52,0.938,0,On-Time,94092.19816415128,Electronics,0,0,0,0,Short,1.4848999999999999
SH1768,Paris,Lyon,Rail,2024-05-02,1,1,5,Spring,0.683,0.88,1.49,0.678,0,On-Time,7352.192702449944,Textiles,0,0,0,1,Short,0.8536000000000001
SH1769,Hamburg,Charleston,Maritime,2024-09-30,13,16,9,Fall,0.08,4.58,1.08,0.649,3,Minor Delay,9356.538301991322,Textiles,0,1,0,1,Medium,1.74775
SH1770,Frankfurt,Berlin,Rail,2024-07-17,1,1,7,Summer,0.166,2.48,0.62,0.675,0,On-Time,46752.215551342044,Machinery,1,0,0,1,Short,1.01345
SH1771,Paris,Lyon,Rail,2024-04-13,1,1,4,Spring,0.186,3.36,0.76,0.846,0,On-Time,8228.57417172371,Food,0,0,0,0,Short,1.2736999999999998
SH1772,Mumbai,Felixstowe,Maritime,2024-07-01,18,18,7,Summer,0.247,2.38,0.67,0.92,0,On-Time,101666.66352339143,Electronics,1,0,0,0,Long,0.9509
SH1773,Hamburg,Charleston,Maritime,2024-10-06,13,15,10,Fall,0.373,2.2,5.46,0.805,2,Minor Delay,39835.17147001908,Textiles,0,0,1,0,Medium,2.14835
SH1774,Rotterdam,New York,Maritime,2024-06-17,12,12,6,Summer,0.144,0.85,0.64,0.898,0,On-Time,16810.543368959945,Textiles,1,0,0,0,Medium,0.46929999999999994
SH1775,Delhi,Mumbai,Rail,2024-08-07,2,2,8,Summer,0.281,2.29,0.43,0.957,0,On-Time,605.5774817908143,Electronics,1,0,0,0,Short,0.86145
SH1776,Shanghai,Los Angeles,Maritime,2024-05-20,14,14,5,Spring,0.081,2.17,0.18,0.658,0,On-Time,5861.105598583742,Machinery,0,0,0,1,Medium,0.7977
SH1777,Rotterdam,New York,Maritime,2024-06-03,12,15,6,Summer,0.633,5.71,0.11,0.712,3,Minor Delay,12355.49664875158,Electronics,1,1,0,0,Medium,1.9391
SH1778,Hamburg,Charleston,Maritime,2024-08-26,13,16,8,Summer,0.506,2.11,2.16,0.912,3,Minor Delay,87100.68548864569,Food,1,0,1,0,Medium,1.2962
SH1779,Delhi,Mumbai,Rail,2024-04-23,2,10,4,Spring,0.324,7.7,1.2,0.983,8,Major Delay,21515.74167974259,Chemicals,0,1,0,0,Short,2.6790499999999997
SH1780,Delhi,Mumbai,Rail,2024-02-04,2,2,2,Winter,0.034,0.95,0.42,0.698,0,On-Time,1328.4482951076666,Machinery,1,0,0,1,Short,0.47229999999999994
SH1781,Shanghai,Los Angeles,Maritime,2024-09-06,14,14,9,Fall,0.378,1.74,1.06,0.874,0,On-Time,213462.55549234172,Food,0,0,0,0,Medium,0.8941
SH1782,Hamburg,Charleston,Maritime,2024-09-01,13,13,9,Fall,0.648,3.21,1.59,0.814,0,On-Time,16792.89193617337,Food,0,0,0,0,Medium,1.5366
SH1783,Shanghai,Los Angeles,Maritime,2024-03-22,14,19,3,Spring,0.482,4.35,2.93,0.877,5,Major Delay,44416.37326015723,Machinery,0,1,1,0,Medium,2.16465
SH1784,Frankfurt,Berlin,Rail,2024-07-01,1,1,7,Summer,0.475,3.23,0.98,0.859,0,On-Time,6756.7499410874825,Machinery,1,0,0,0,Short,1.3442500000000002
SH1785,Hamburg,Charleston,Maritime,2024-08-16,13,13,8,Summer,0.243,1.61,0.07,0.664,0,On-Time,26223.048483032606,Chemicals,1,0,0,1,Medium,0.6330999999999999
SH1786,Frankfurt,Berlin,Rail,2024-08-15,1,1,8,Summer,0.404,1.31,0.05,0.891,0,On-Time,30656.302880273488,Chemicals,1,0,0,0,Short,0.51355
SH1787,Hamburg,Charleston,Maritime,2024-08-18,13,13,8,Summer,0.148,2.15,0.2,0.939,0,On-Time,6053.174855547351,Machinery,1,0,0,0,Medium,0.7398499999999999
SH1788,Rotterdam,New York,Maritime,2024-02-19,12,14,2,Winter,0.059,5.17,0.15,0.944,2,Minor Delay,17965.663905488887,Textiles,1,1,0,0,Medium,1.6143
SH1789,Hamburg,Charleston,Maritime,2024-08-29,13,13,8,Summer,0.179,0.44,0.21,0.834,0,On-Time,35431.363527254536,Chemicals,1,0,0,0,Medium,0.26180000000000003
SH1790,Delhi,Mumbai,Rail,2024-01-28,2,11,1,Winter,0.304,5.92,0.68,0.681,9,Major Delay,12585.353853089,Food,1,1,0,1,Short,2.08655
SH1791,Delhi,Mumbai,Rail,2024-09-14,2,6,9,Fall,0.054,2.07,2.48,0.838,4,Major Delay,2948.9981219664783,Electronics,0,0,1,0,Short,1.2922999999999998
SH1792,Delhi,Mumbai,Rail,2024-04-30,2,2,4,Spring,0.044,3.0,1.45,0.7,0,On-Time,27133.668160410056,Food,0,0,0,0,Short,1.3462999999999998
SH1793,Hamburg,Charleston,Maritime,2024-09-19,13,16,9,Fall,0.089,3.12,2.52,0.735,3,Minor Delay,4870.49939235133,Food,0,0,1,0,Medium,1.65005
SH1794,Chennai,Bangalore,Rail,2024-06-17,1,18,6,Summer,0.375,10.37,2.05,0.75,17,Major Delay,83500.69064058468,Textiles,1,1,1,0,Short,3.761
SH1795,Chennai,Bangalore,Rail,2024-01-27,1,6,1,Winter,0.365,4.24,0.9,0.637,5,Major Delay,1131964.7001790951,Textiles,1,1,0,1,Short,1.6607500000000002
SH1796,Paris,Lyon,Rail,2024-03-06,1,3,3,Spring,0.046,5.06,0.31,0.913,2,Minor Delay,94850.91992774153,Food,0,1,0,0,Short,1.6264499999999997
SH1797,Chennai,Bangalore,Rail,2024-07-28,1,1,7,Summer,0.434,3.58,0.52,0.889,0,On-Time,88882.70542653816,Food,1,0,0,0,Short,1.3185499999999999
SH1798,Shanghai,Los Angeles,Maritime,2024-06-12,14,14,6,Summer,0.353,2.39,1.32,0.755,0,On-Time,64887.94978482227,Electronics,1,0,0,0,Medium,1.17885
SH1799,Hamburg,Charleston,Maritime,2024-01-21,13,15,1,Winter,0.377,4.79,0.51,0.988,2,Minor Delay,158184.7876276398,Textiles,1,1,0,0,Medium,1.6429
SH1800,Delhi,Mumbai,Rail,2024-06-10,2,12,6,Summer,0.401,9.38,0.38,0.94,10,Major Delay,514.1514326294373,Textiles,1,1,0,0,Short,3.0042000000000004
SH1801,Paris,Lyon,Rail,2024-09-22,1,5,9,Fall,0.531,1.22,0.45,0.594,4,Major Delay,9785.253959810869,Textiles,0,0,0,1,Short,0.6862
SH1802,Rotterdam,New York,Maritime,2024-01-22,12,12,1,Winter,0.192,2.64,0.37,0.862,0,On-Time,22616.7152023975,Food,1,0,0,0,Medium,0.9574
SH1803,Shanghai,Los Angeles,Maritime,2024-09-11,14,18,9,Fall,0.332,2.42,3.09,0.748,4,Major Delay,71359.02053848615,Electronics,0,0,1,0,Medium,1.6279
SH1804,Paris,Lyon,Rail,2024-03-14,1,1,3,Spring,0.259,1.85,0.18,0.868,0,On-Time,7384.118713914316,Machinery,0,0,0,0,Short,0.6848000000000001
SH1805,Chennai,Bangalore,Rail,2024-05-31,1,1,5,Spring,0.329,0.64,0.36,0.915,0,On-Time,200379.53047614335,Textiles,0,0,0,0,Short,0.36905
SH1806,Chennai,Bangalore,Rail,2024-10-25,1,3,10,Fall,0.459,2.15,1.65,0.566,2,Minor Delay,1706.2727600689836,Electronics,0,0,0,1,Short,1.2577999999999998
SH1807,Paris,Lyon,Rail,2024-10-25,1,1,10,Fall,0.267,3.23,0.18,0.854,0,On-Time,15628.517190814297,Textiles,0,0,0,0,Short,1.1038999999999999
SH1808,Mumbai,Felixstowe,Maritime,2024-02-25,18,23,2,Winter,0.081,8.39,0.56,0.843,5,Major Delay,18081.652489914643,Chemicals,1,1,0,0,Long,2.71245
SH1809,Shanghai,Los Angeles,Maritime,2024-03-04,14,14,3,Spring,0.555,3.96,1.08,0.984,0,On-Time,30530.75342247648,Textiles,0,0,0,0,Medium,1.573
SH1810,Frankfurt,Berlin,Rail,2024-01-28,1,1,1,Winter,0.407,3.36,0.56,0.83,0,On-Time,65661.99468777588,Electronics,1,0,0,0,Short,1.2719
SH1811,Shenzhen,Long Beach,Maritime,2024-05-31,16,19,5,Spring,0.664,1.58,3.43,0.639,3,Minor Delay,16266.607084740748,Textiles,0,0,1,1,Medium,1.55455
SH1812,Delhi,Mumbai,Rail,2024-08-25,2,2,8,Summer,0.386,0.77,0.14,0.86,0,On-Time,6861.023371894336,Machinery,1,0,0,0,Short,0.3782
SH1813,Kolkata,Delhi,Rail,2024-02-17,3,8,2,Winter,0.564,6.52,0.12,0.829,5,Major Delay,40956.151114835215,Food,1,1,0,0,Short,2.141549999999999
SH1814,Kolkata,Delhi,Rail,2024-02-09,3,3,2,Winter,0.616,2.81,0.08,0.778,0,On-Time,148147.51354262425,Food,1,0,0,0,Short,1.0417
SH1815,Kolkata,Delhi,Rail,2024-03-11,3,3,3,Spring,0.377,0.43,0.74,0.915,0,On-Time,1731.3206904746348,Chemicals,0,0,0,0,Short,0.41065
SH1816,Chennai,Bangalore,Rail,2024-04-18,1,4,4,Spring,0.315,0.85,0.01,0.593,3,Minor Delay,1138382.7513950162,Electronics,0,0,0,1,Short,0.42225
SH1817,Shanghai,Los Angeles,Maritime,2024-04-15,14,21,4,Spring,0.323,5.67,1.31,0.971,7,Major Delay,8655.556927802903,Textiles,0,1,0,0,Medium,2.1003499999999997
SH1818,Paris,Lyon,Rail,2024-07-29,1,1,7,Summer,0.209,2.69,0.48,0.826,0,On-Time,16692.726920746845,Chemicals,1,0,0,0,Short,1.0123
SH1819,Kolkata,Delhi,Rail,2024-04-30,3,9,4,Spring,0.114,4.05,0.47,0.853,6,Major Delay,2397.3374165297305,Machinery,0,1,0,0,Short,1.3920499999999998
SH1820,Rotterdam,New York,Maritime,2024-06-18,12,16,6,Summer,0.11,5.64,0.28,0.727,4,Major Delay,45445.30740802667,Textiles,1,1,0,0,Medium,1.85225
SH1821,Kolkata,Delhi,Rail,2024-08-14,3,10,8,Summer,0.218,8.37,0.2,0.856,7,Major Delay,62948.02234772269,Food,1,1,0,0,Short,2.6405999999999996
SH1822,Shenzhen,Long Beach,Maritime,2024-05-15,16,20,5,Spring,0.122,3.6,2.36,0.556,4,Major Delay,85516.13896135641,Textiles,0,0,1,1,Medium,1.8054
SH1823,Shenzhen,Long Beach,Maritime,2024-04-09,16,21,4,Spring,0.152,0.71,2.91,0.906,5,Major Delay,35634.171215382055,Electronics,0,0,1,0,Medium,0.9944000000000001
SH1824,Mumbai,Felixstowe,Maritime,2024-06-14,18,21,6,Summer,0.593,3.68,0.27,0.587,3,Minor Delay,1207.1643733062754,Textiles,1,0,0,1,Long,1.3933500000000003
SH1825,Chennai,Bangalore,Rail,2024-08-31,1,10,8,Summer,0.278,6.31,0.69,0.767,9,Major Delay,34309.40860608857,Textiles,1,1,0,0,Short,2.17935
SH1826,Shenzhen,Long Beach,Maritime,2024-09-30,16,16,9,Fall,0.188,1.0,0.69,0.917,0,On-Time,2969.6296682034795,Textiles,0,0,0,0,Medium,0.53085
SH1827,Kolkata,Delhi,Rail,2024-09-06,3,10,9,Fall,0.314,5.61,0.08,0.941,7,Major Delay,258715.6903293232,Textiles,0,1,0,0,Short,1.78055
SH1828,Delhi,Mumbai,Rail,2024-03-19,2,10,3,Spring,0.167,7.64,0.83,0.607,8,Major Delay,6346.74316751235,Food,0,1,0,1,Short,2.63115
SH1829,Paris,Lyon,Rail,2024-06-22,1,1,6,Summer,0.414,3.01,0.57,0.764,0,On-Time,93546.26668986719,Chemicals,1,0,0,0,Short,1.1872999999999998
SH1830,Chennai,Bangalore,Rail,2024-05-15,1,6,5,Spring,0.463,4.28,0.84,0.855,5,Major Delay,9398.834328388155,Chemicals,0,1,0,0,Short,1.6228500000000001
SH1831,Hamburg,Charleston,Maritime,2024-03-31,13,22,3,Spring,0.05,7.78,1.97,0.656,9,Major Delay,8088.416349559649,Textiles,0,1,0,1,Medium,2.9225
SH1832,Hamburg,Charleston,Maritime,2024-05-17,13,13,5,Spring,0.614,1.04,0.49,0.947,0,On-Time,33569.485493592474,Chemicals,0,0,0,0,Medium,0.57055
SH1833,Mumbai,Felixstowe,Maritime,2024-01-24,18,18,1,Winter,0.408,2.16,0.09,0.66,0,On-Time,32480.81770629295,Food,1,0,0,1,Long,0.8371
SH1834,Shanghai,Los Angeles,Maritime,2024-03-26,14,23,3,Spring,0.064,5.05,0.37,0.861,9,Major Delay,127656.94915507898,Chemicals,0,1,0,0,Medium,1.65505
SH1835,Shanghai,Los Angeles,Maritime,2024-08-24,14,22,8,Summer,0.187,10.19,1.93,0.96,8,Major Delay,618.9728483104238,Textiles,1,1,0,0,Medium,3.5869
SH1836,Mumbai,Felixstowe,Maritime,2024-04-04,18,18,4,Spring,0.155,2.85,0.35,0.764,0,On-Time,8267.975308806099,Textiles,0,0,0,0,Long,1.0325
SH1837,Shenzhen,Long Beach,Maritime,2024-10-11,16,21,10,Fall,0.575,4.11,0.2,0.907,5,Major Delay,4069.339554158884,Machinery,0,1,0,0,Medium,1.4212500000000001
SH1838,Frankfurt,Berlin,Rail,2024-09-17,1,1,9,Fall,0.068,1.9,1.26,0.912,0,On-Time,570105.826923963,Machinery,0,0,0,0,Short,0.9205999999999999
SH1839,Rotterdam,New York,Maritime,2024-08-20,12,14,8,Summer,0.075,1.15,2.07,0.971,2,Minor Delay,987.8067814837372,Chemicals,1,0,1,0,Medium,0.8847499999999999
SH1840,Hamburg,Charleston,Maritime,2024-06-28,13,13,6,Summer,0.308,2.48,1.24,0.907,0,On-Time,5699.066459472987,Electronics,1,0,0,0,Medium,1.13885
SH1841,Frankfurt,Berlin,Rail,2024-02-06,1,1,2,Winter,0.342,2.31,1.34,0.834,0,On-Time,100329.25823632405,Textiles,1,0,0,0,Short,1.1379000000000001
SH1842,Delhi,Mumbai,Rail,2024-07-04,2,2,7,Summer,0.383,0.61,0.33,0.773,0,On-Time,1968.3208560542466,Textiles,1,0,0,0,Short,0.39885000000000004
SH1843,Rotterdam,New York,Maritime,2024-05-27,12,12,5,Spring,0.275,3.08,0.07,0.688,0,On-Time,4060.0470431110753,Textiles,0,0,0,1,Medium,1.0745
SH1844,Shanghai,Los Angeles,Maritime,2024-04-15,14,14,4,Spring,0.205,3.22,0.16,0.821,0,On-Time,98992.88040531216,Machinery,0,0,0,0,Medium,1.09175
SH1845,Paris,Lyon,Rail,2024-08-13,1,13,8,Summer,0.247,7.3,0.08,0.974,12,Major Delay,14657.867740658656,Textiles,1,1,0,0,Short,2.2659
SH1846,Rotterdam,New York,Maritime,2024-06-12,12,14,6,Summer,0.204,4.17,0.36,0.708,2,Minor Delay,15737.141384679468,Food,1,1,0,0,Medium,1.4547999999999999
SH1847,Shenzhen,Long Beach,Maritime,2024-04-25,16,16,4,Spring,0.2,2.82,1.43,0.77,0,On-Time,16802.595594715924,Food,0,0,0,0,Medium,1.3010000000000002
SH1848,Frankfurt,Berlin,Rail,2024-05-19,1,1,5,Spring,0.285,0.99,0.21,0.762,0,On-Time,143773.1891792632,Textiles,0,0,0,0,Short,0.46599999999999997
SH1849,Chennai,Bangalore,Rail,2024-06-02,1,1,6,Summer,0.182,1.77,2.82,0.805,0,On-Time,19419.144046849204,Chemicals,1,0,1,0,Short,1.32115
SH1850,Kolkata,Delhi,Rail,2024-03-26,3,3,3,Spring,0.276,0.1,0.46,0.883,0,On-Time,43931.36611274837,Chemicals,0,0,0,0,Short,0.22945
SH1851,Delhi,Mumbai,Rail,2024-05-28,2,8,5,Spring,0.154,5.13,1.42,0.964,6,Major Delay,52580.182598672494,Food,0,1,0,0,Short,1.9337999999999997
SH1852,Delhi,Mumbai,Rail,2024-01-27,2,8,1,Winter,0.012,6.41,0.21,0.945,6,Major Delay,21152.857280787204,Textiles,1,1,0,0,Short,1.99165
SH1853,Rotterdam,New York,Maritime,2024-03-16,12,19,3,Spring,0.367,6.8,1.74,0.741,7,Major Delay,36597.371620251724,Textiles,0,1,0,0,Medium,2.61315
SH1854,Delhi,Mumbai,Rail,2024-03-04,2,2,3,Spring,0.132,0.33,1.56,0.736,0,On-Time,18472.624861847005,Food,0,0,0,0,Short,0.5814000000000001
SH1855,Kolkata,Delhi,Rail,2024-05-11,3,3,5,Spring,0.161,3.94,1.2,0.678,0,On-Time,13256.774553890467,Food,0,0,0,1,Short,1.5947
SH1856,Mumbai,Felixstowe,Maritime,2024-01-28,18,18,1,Winter,0.126,3.59,1.85,0.703,0,On-Time,3406.0825138025625,Machinery,1,0,0,0,Long,1.6389499999999997
SH1857,Shanghai,Los Angeles,Maritime,2024-04-02,14,18,4,Spring,0.508,5.73,0.84,0.867,4,Major Delay,16378.54890385406,Electronics,0,1,0,0,Medium,2.0638500000000004
SH1858,Paris,Lyon,Rail,2024-04-16,1,1,4,Spring,0.114,3.21,0.09,0.962,0,On-Time,6383.091966338656,Chemicals,0,0,0,0,Short,1.0178
SH1859,Kolkata,Delhi,Rail,2024-09-07,3,3,9,Fall,0.547,2.62,1.56,0.894,0,On-Time,25323.11245097275,Electronics,0,0,0,0,Short,1.3119
SH1860,Shenzhen,Long Beach,Maritime,2024-04-22,16,16,4,Spring,0.15,1.06,0.75,0.704,0,On-Time,15930.639484357467,Chemicals,0,0,0,0,Medium,0.6094999999999999
SH1861,Shanghai,Los Angeles,Maritime,2024-05-05,14,14,5,Spring,0.3,1.25,0.07,0.701,0,On-Time,120033.96152082566,Chemicals,0,0,0,0,Medium,0.52725
SH1862,Paris,Lyon,Rail,2024-08-20,1,1,8,Summer,0.243,1.3,0.44,0.89,0,On-Time,1075.979866393425,Machinery,1,0,0,0,Short,0.5761
SH1863,Shenzhen,Long Beach,Maritime,2024-09-28,16,16,9,Fall,0.087,2.38,0.2,0.932,0,On-Time,101394.54122627882,Food,0,0,0,0,Medium,0.7984
SH1864,Shenzhen,Long Beach,Maritime,2024-04-09,16,23,4,Spring,0.444,5.52,0.08,0.544,7,Major Delay,3325.2843221193625,Machinery,0,1,0,1,Medium,1.8788
SH1865,Chennai,Bangalore,Rail,2024-09-29,1,1,9,Fall,0.302,1.18,2.43,0.766,0,On-Time,12681.080120643346,Chemicals,0,0,1,0,Short,1.0804
SH1866,Mumbai,Felixstowe,Maritime,2024-03-15,18,18,3,Spring,0.391,2.78,0.54,0.987,0,On-Time,6708.891207348084,Textiles,0,0,0,0,Long,1.05045
SH1867,Mumbai,Felixstowe,Maritime,2024-10-12,18,18,10,Fall,0.252,3.21,0.13,0.799,0,On-Time,43289.30375567587,Machinery,0,0,0,0,Long,1.0961499999999997
SH1868,Delhi,Mumbai,Rail,2024-09-22,2,2,9,Fall,0.076,1.61,0.05,0.792,0,On-Time,14368.685424633828,Electronics,0,0,0,0,Short,0.5627
SH1869,Chennai,Bangalore,Rail,2024-03-15,1,8,3,Spring,0.114,5.95,1.36,0.839,7,Major Delay,719.3871848870873,Chemicals,0,1,0,0,Short,2.1880499999999996
SH1870,Paris,Lyon,Rail,2024-03-30,1,12,3,Spring,0.139,6.74,0.29,0.892,11,Major Delay,39284.505433469254,Electronics,0,1,0,0,Short,2.1492999999999998
SH1871,Hamburg,Charleston,Maritime,2024-09-26,13,13,9,Fall,0.24,3.13,0.23,0.851,0,On-Time,5727.875995812279,Textiles,0,0,0,0,Medium,1.08175
SH1872,Mumbai,Felixstowe,Maritime,2024-01-20,18,25,1,Winter,0.396,8.85,0.49,0.736,7,Major Delay,15076.663442675917,Chemicals,1,1,0,0,Long,2.9227
SH1873,Rotterdam,New York,Maritime,2024-07-29,12,22,7,Summer,0.494,4.57,0.85,0.58,10,Major Delay,458772.1938153235,Food,1,1,0,1,Medium,1.7872999999999999
SH1874,Shenzhen,Long Beach,Maritime,2024-10-16,16,16,10,Fall,0.177,2.24,0.04,0.771,0,On-Time,2659.09904160258,Machinery,0,0,0,0,Medium,0.7746500000000001
SH1875,Shanghai,Los Angeles,Maritime,2024-02-13,14,14,2,Winter,0.154,1.11,0.58,0.653,0,On-Time,32346.167572517712,Electronics,1,0,0,1,Medium,0.59555
SH1876,Paris,Lyon,Rail,2024-07-29,1,11,7,Summer,0.415,7.13,1.46,0.692,10,Major Delay,40490.02346508212,Electronics,1,1,0,1,Short,2.6639999999999997
SH1877,Hamburg,Charleston,Maritime,2024-04-11,13,16,4,Spring,0.31,4.19,1.66,0.618,3,Minor Delay,52311.649548830515,Textiles,0,1,0,1,Medium,1.8295000000000001
SH1878,Delhi,Mumbai,Rail,2024-10-11,2,2,10,Fall,0.128,1.4,1.42,0.93,0,On-Time,7989.538197564874,Textiles,0,0,0,0,Short,0.8180999999999999
SH1879,Mumbai,Felixstowe,Maritime,2024-01-15,18,18,1,Winter,0.245,0.88,1.52,0.914,0,On-Time,16210.116237335475,Chemicals,1,0,0,0,Long,0.7145
SH1880,Mumbai,Felixstowe,Maritime,2024-01-28,18,18,1,Winter,0.088,2.73,0.07,0.837,0,On-Time,14292.341285889936,Textiles,1,0,0,0,Long,0.8948499999999999
SH1881,Mumbai,Felixstowe,Maritime,2024-06-15,18,24,6,Summer,0.427,6.13,1.29,0.974,6,Major Delay,8675.463189656184,Chemicals,1,1,0,0,Long,2.2534
